row ID,row m/z,row retention time,Pooled_Urine_5_posneg_b.mzXML Peak area,Urine_05_Top10_POS.mzXML Peak area,Urine_05_Top10_posneg.mzXML Peak area,Urine_101_Top10_posneg.mzXML Peak area,Urine_14_Top10_posneg.mzXML Peak area,Urine_19_Top10_POS.mzXML Peak area,Urine_19_Top10_posneg.mzXML Peak area,Urine_20_Top10_POS.mzXML Peak area,Urine_20_Top10_posneg.mzXML Peak area,Urine_22_Top10_posneg.mzXML Peak area,Urine_23_Top10_posneg.mzXML Peak area,Urine_25_Top10_posneg.mzXML Peak area,Urine_37_Top10_POS.mzXML Peak area,Urine_37_Top10_posneg.mzXML Peak area,Urine_44_Top10_POS.mzXML Peak area,Urine_44_Top10_posneg.mzXML Peak area,Urine_60_Top10_posneg.mzXML Peak area,Urine_61_Top10_POS.mzXML Peak area,Urine_61_Top10_posneg.mzXML Peak area,Urine_64_Top10_POS.mzXML Peak area,Urine_64_Top10_posneg.mzXML Peak area,Urine_66_Top10_posneg.mzXML Peak area,Urine_67_Top10_posneg.mzXML Peak area,Urine_73_Top10_POS.mzXML Peak area,Urine_73_Top10_posneg.mzXML Peak area,Urine_74_Top10_POS.mzXML Peak area,Urine_74_Top10_posneg.mzXML Peak area,Urine_76_Top10_posneg.mzXML Peak area,Urine_84_Top10_posneg.mzXML Peak area,Urine_86_Top10_posneg.mzXML Peak area,Urine_87_Top10_POS.mzXML Peak area,Urine_87_Top10_posneg.mzXML Peak area,Urine_88_Top10_posneg.mzXML Peak area,Urine_90_Top10_POS.mzXML Peak area,Urine_90_Top10_posneg.mzXML Peak area,Urine_91_Top10_POS.mzXML Peak area,Urine_91_Top10_posneg.mzXML Peak area,Urine_95_Top10_posneg.mzXML Peak area,Urine_96_Top10_posneg.mzXML Peak area,
2975,268.2017822265625,12.649400000000002,0,0,0,0,0,0,0,9.450436494836324E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2976,268.9773864746094,9.764466666666667,0,0,0,0,0,0,0,7.31798797876173E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2977,269.14933013916016,4.611127083333334,0,0,0,0,0,0,0,2.3547590656313682E8,0,0,0,0,2.3907553838639078E8,0,1.3510982755921486E8,0,0,0,0,1.8794943235409376E8,0,0,0,1.2340660082759376E8,0,2.4589126994478124E8,0,0,0,0,1.4508623527631643E8,0,0,0,0,2.1394645329852343E8,0,0,0,
2978,269.1744384765625,4.110516666666666,0,0,0,0,0,0,0,2.2654741721249217E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2979,270.09454345703125,7.789583333333334,0,0,0,0,0,0,0,1.7895887179364064E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2980,270.1536865234375,4.5678833333333335,0,0,0,0,0,0,0,2.4393453310292196E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0015462166092587E8,0,0,4.6855452443701166E8,0,0,0,0,0,
2981,270.1809844970703,14.171199999999999,0,0,0,0,0,0,0,2.7458312752710942E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2996262520693752E8,0,0,0,
2982,270.2061462402344,3.809966666666667,0,0,0,0,0,0,0,1.3782552959742185E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2983,270.21734619140625,6.0006916666666665,0,0,0,0,0,0,0,3.10719107877746E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4361332489996856E8,0,0,0,0,0,
2984,270.9615173339844,10.825325000000001,0,0,0,0,0,0,0,1.1815538761230478E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.020780453869526E7,0,0,0,
2985,271.10349527994794,10.142677777777777,0,0,0,0,0,0,0,2.5488975821472652E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0290389855131637E8,0,0,0,0,1.663153831632038E7,0,0,0,0,0,0,0,0,
2986,271.14007568359375,7.849900000000001,0,0,0,0,0,0,0,5.946081885758593E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.493551430906247E7,0,0,0,0,0,0,0,0,0,7.156126605842966E7,0,0,0,0,0,
2987,271.15380859375,4.801233333333333,0,0,0,0,0,0,0,2.115775442254922E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2988,271.190185546875,3.7276499999999997,0,0,0,0,0,0,0,1.7986043021020314E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2989,272.95953369140625,10.7554,0,0,0,0,0,0,0,7159049.210859406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2990,273.05926513671875,7.789483333333333,0,0,0,0,0,0,0,3.465043090781251E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487363203037499E7,0,0,0,0,0,
2991,273.1078796386719,8.891666666666667,0,0,0,0,0,0,0,1.6184248587588277E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2992,273.1230773925781,4.323966666666666,0,0,0,0,0,0,0,6.253178825840625E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2993,273.1700134277344,4.474658333333333,0,0,0,0,0,0,0,8.514975205366015E7,0,0,0,0,3.750562057639842E7,0,2.455743950492969E7,0,0,7.366022892216405E7,0,2.968040599819532E7,0,0,0,7626455.539898451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2994,275.1850891113281,4.537583333333333,0,0,0,0,0,0,0,1.2368781856501955E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2995,276.1277770996094,5.7446,0,0,0,0,0,0,0,1.6409726284005475E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2996,276.1820831298828,7.186308333333333,0,0,0,0,0,0,0,1.116531997771601E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.896378736470237E8,0,0,0,
2997,276.191650390625,15.15915,0,0,0,0,0,0,0,6.779428728451563E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2998,277.0487518310547,7.2447083333333335,0,0,0,0,0,0,0,4.347011755029142E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3300657491614847E8,0,0,0,
2999,277.18365478515625,7.577133333333333,0,0,0,0,0,0,0,9.925288682157812E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3000,278.1596221923828,5.200191666666666,0,0,0,0,0,0,0,2.0584684202221096E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5242174837834772E8,0,0,0,
3001,279.0955505371094,7.912816666666666,0,0,0,0,0,0,0,1.3372246954532038E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0542300040014844E8,0,0,0,
3002,279.13113839285717,8.345966666666666,0,0,0,0,0,0,0,3.998400531958317E8,0,0,0,0,0,0,1.553553053328828E8,0,0,0,0,1.7199894944924235E8,0,0,0,0,0,3.6115652266807085E8,5.611916481636562E8,0,0,0,0,1.920320699874839E8,2.3273670627482852E8,0,0,0,0,0,0,
3003,279.18914794921875,9.240733333333333,0,0,0,0,0,0,0,1.5742477091699216E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3004,279.2367248535156,10.6824,0,0,0,0,0,0,0,3.522348667368281E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3005,280.01690673828125,7.86345,0,0,0,0,0,0,0,2.776900406476951E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3006,280.1877746582031,12.514166666666666,0,0,0,0,0,0,0,2.6095917464840227E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3007,281.1746520996094,3.7551,0,0,0,0,0,0,0,3.7334542768024224E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3008,282.027587890625,13.920183333333334,0,0,0,0,0,0,0,6.088595255455856E7,0,0,0,0,0,0,0,0,0,3235873.6937695197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3009,282.1527328491211,4.2473375,0,0,0,0,0,0,0,1.277181627963125E8,0,0,0,0,0,0,0,0,0,1.10004291606004E8,0,0,0,0,0,0,0,7.70396574201796E7,0,0,0,0,0,0,0,1.1744716625016789E8,0,0,0,0,0,
3010,283.07989501953125,8.567450000000001,0,0,0,0,0,0,0,1.5613382817907444E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6953738413364053E8,0,0,0,
3011,283.1153259277344,7.577133333333333,0,0,0,0,0,0,0,3.877962200703049E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3012,283.12860107421875,4.484783333333334,0,0,0,0,0,0,0,6.086922531487616E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3013,283.16387939453125,7.789583333333334,0,0,0,0,0,0,0,2.955061106593673E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3014,283.1901397705078,3.8916416666666667,0,0,0,0,0,0,0,3.3615658541200393E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0823658484945312E7,0,0,0,0,0,0,0,0,
3015,284.1487731933594,4.801233333333333,0,0,0,0,0,0,0,7.115038102908204E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3016,284.1966857910156,13.610266666666666,0,0,0,0,0,0,0,1.1777348089687109E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3017,284.221923828125,3.6721500000000002,0,0,0,0,0,0,0,3866283.35342188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3018,285.2342529296875,6.059266666666667,0,0,0,0,0,0,0,8.681509639347659E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3019,286.1282592773438,8.04519,0,0,0,0,0,0,0,1.503927960765622E8,0,0,0,0,0,0,0,0,0,3.679444178968906E8,0,0,0,0,0,0,0,0,0,0,0,0,5.3114122524125025E7,0,0,8.407269435143761E7,0,2.2396775015662518E8,0,0,0,
3020,287.2042770385742,6.999600000000001,0,0,0,0,0,0,0,3.477901099911792E8,0,0,0,0,0,0,0,0,0,1.7275881892581242E8,0,0,0,0,0,0,0,0,0,0,0,0,6.172046712479374E8,0,0,4.415455390242501E8,0,0,0,0,0,
3021,288.1591491699219,4.19225,0,0,0,0,0,0,0,2.4755513042689455E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3022,288.18031819661456,4.289116666666667,0,0,0,0,0,0,0,2.4845051200399226E8,0,0,0,0,0,0,0,0,0,8.784007568009764E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999266430053398E8,0,0,0,
3023,289.1064758300781,7.032683333333334,0,0,0,0,0,0,0,6.5369070003894515E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3024,289.13929748535156,7.6629249999999995,0,0,0,0,0,0,0,1.0530901993954688E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.276628332566014E7,0,0,0,
3025,289.16357421875,4.649133333333333,0,0,0,0,0,0,0,1.1303831577849609E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3026,289.1756896972656,9.311033333333334,0,0,0,0,0,0,0,7.673297208443752E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3027,290.23248291015625,3.9450999999999996,0,0,0,0,0,0,0,9840711.1556289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3028,291.0490417480469,14.143133333333333,0,0,0,0,0,0,0,4598688.316308607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3029,292.1643371582031,7.86345,0,0,0,0,0,0,0,8.539064920222653E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3030,294.1504821777344,4.3774999999999995,0,0,0,0,0,0,0,6.806364481353906E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3031,295.1651840209961,4.430458333333333,0,0,0,0,0,0,0,4.78391800157344E7,0,0,0,0,0,0,0,0,0,1.0108749656960936E7,0,1.0960360777504295E8,0,0,0,8815661.113101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3032,295.1902160644531,3.9179000000000004,0,0,0,0,0,0,0,8.86871267838828E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3033,296.1855773925781,4.178270833333333,0,0,0,0,0,0,0,7.211049342783204E7,0,0,0,0,0,0,0,0,0,4658978.024792968,0,0,0,0,0,0,0,0,0,0,0,0,9010475.651507815,0,0,0,0,1.1890471883648429E7,0,0,0,
3034,296.22596740722656,3.6666833333333333,0,0,0,0,0,0,0,7406779.595906248,0,0,0,0,0,0,0,0,0,0,0,1358949.6221093729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3035,298.1760559082031,14.408150000000001,0,0,0,0,0,0,0,2.747322830593398E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3036,298.2012634277344,3.7276499999999997,0,0,0,0,0,0,0,1.3174897948471877E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3037,298.2456970214844,3.645033333333333,0,0,0,0,0,0,0,4734717.305820311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3038,299.05438232421875,13.896766666666668,0,0,0,0,0,0,0,1.9567163206597656E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3039,299.067138671875,7.652033333333334,0,0,0,0,0,0,0,1.1542239703836717E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3040,300.1078186035156,7.956833333333334,0,0,0,0,0,0,0,5.54248311195586E7,0,0,0,0,0,0,0,0,0,9.531470653937499E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193039721850781E7,0,8.872083038528903E7,0,0,0,
3041,300.1553955078125,7.261083333333334,0,0,0,0,0,0,0,3.035396246732695E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3042,300.19175720214844,14.370866666666664,0,0,0,0,0,0,0,1.2173950453821874E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8125785.810832034,0,0,0,
3043,300.21666717529297,6.989949999999999,0,0,0,0,0,0,0,6.537122316043895E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.068987545911524E8,0,0,2.4340185879110956E8,0,1.0768508068905492E9,0,0,0,
3044,300.98834228515625,8.96695,0,0,0,0,0,0,0,5.174106402610942E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3045,301.13927205403644,7.910533333333333,0,0,0,0,0,0,0,1.2128551334157036E8,0,0,0,0,1.310238215239765E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3370647137614842E8,0,0,0,
3046,301.2008056640625,4.3855916666666666,0,0,0,0,0,0,0,1.590929890863281E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6788437.938812509,0,0,0,
3047,301.22010040283203,7.001754166666667,0,0,0,0,0,0,0,1.2833238427668361E8,0,0,0,0,0,0,0,0,0,2.0906740385318354E8,0,0,0,0,0,0,0,0,0,0,0,0,1.7571307509559387E8,0,0,0,0,2.2048954242127383E8,0,0,0,
3048,302.1599426269531,7.839216666666667,0,0,0,0,0,0,0,4.974581944613126E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3049,303.1636047363281,7.86345,0,0,0,0,0,0,0,1.5111638048569927E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3050,303.17974853515625,4.000266666666667,0,0,0,0,0,0,0,7659735.533167966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3051,303.98638916015625,7.386216666666667,0,0,0,0,0,0,0,1.112528606060312E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3052,304.1751708984375,5.57655,0,0,0,0,0,0,0,3.768831210422108E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3053,305.1722106933594,3.890516666666667,0,0,0,0,0,0,0,7.910549235846095E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3054,306.0638732910156,6.725233333333334,0,0,0,0,0,0,0,4.8911130783010936E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3055,306.7739766438802,10.854700000000001,0,0,0,0,0,0,0,2.6033680157109402E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.924849445303127E7,0,0,0,0,1.935002570052347E7,0,0,0,
3056,307.0677185058594,6.5484333333333336,0,0,0,0,0,0,0,7.135218741475783E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3057,307.19012451171875,3.8364833333333332,0,0,0,0,0,0,0,1.0632016607060158E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3058,308.0531921386719,4.141383333333333,0,0,0,0,0,0,0,4.416697140204297E7,0,0,0,0,5.026087691047641E9,5.358545842795795E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3059,309.08209228515625,6.013366666666667,0,0,0,0,0,0,0,2.188077684809491E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3060,310.164794921875,3.7276499999999997,0,0,0,0,0,0,0,7.430598390251563E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3061,310.17616271972656,9.831233333333333,0,0,0,0,0,0,0,6.170646201221637E8,0,0,0,0,0,0,0,0,0,0,0,1.0103148716544141E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3062,310.187255859375,13.7851,0,0,0,0,0,0,0,1.4943123232949166E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156393.381925793,0,0,0,
3063,310.9974670410156,8.05255,0,0,0,0,0,0,0,1.67102769541875E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3064,311.0224304199219,9.408211111111113,0,0,0,0,0,0,0,2.3289634023741418E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5582252878798446E8,0,0,9.214329961262503E7,0,0,0,0,0,
3065,312.1805419921875,3.8364833333333332,0,0,0,0,0,0,0,6.119845722858201E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3066,313.13367462158203,7.637241666666666,0,0,0,0,0,0,0,7.642667991160944E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4302751052382864E7,0,0,0,0,0,0,1.4346582708671877E8,0,0,0,0,6.445731880514843E7,0,0,0,
3067,313.2225646972656,6.979866666666666,0,0,0,0,0,0,0,1.4805901901102343E8,0,0,0,0,0,0,0,0,0,0,0,4.472296736045313E7,0,0,0,0,0,0,0,0,0,0,1.2208057559159371E8,0,0,0,0,0,0,0,0,
3068,314.09173583984375,8.008575,0,0,0,0,0,0,0,2.3769156166678134E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353526861481243E7,0,0,0,
3069,314.1596374511719,5.310766666666667,0,0,0,0,0,0,0,1.3458641191451168E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3070,314.19603474934894,4.297922222222222,0,0,0,0,0,0,0,7.114897248127735E7,0,0,0,0,0,0,0,0,0,8941181.959902348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9643087303667963E7,0,0,0,
3071,314.7872314453125,11.211141666666666,0,0,0,0,0,0,0,2.327899906692733E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4813602222340637E8,0,0,0,
3072,315.15826416015625,10.12125,0,0,0,0,0,0,0,1.1432352928200783E8,0,0,0,0,0,0,0,0,0,0,0,5.013892581448437E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3073,315.1775207519531,9.549299999999999,0,0,0,0,0,0,0,2.3335373332385537E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3074,315.2165832519531,4.2171666666666665,0,0,0,0,0,0,0,6363090.133562503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3075,316.785400390625,11.198558333333335,0,0,0,0,0,0,0,9.396507738753133E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0116376395360935E8,0,0,0,
3076,317.1787414550781,5.097175,0,0,0,0,0,0,0,4.7052596421894506E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7889886217867192E7,0,0,0,0,0,
3077,317.196044921875,4.055466666666667,0,0,0,0,0,0,0,6606431.330507807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3078,318.1545715332031,4.166183333333334,0,0,0,0,0,0,0,1.5301836737046883E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3079,318.22723388671875,4.082916666666667,0,0,0,0,0,0,0,1.737920493351953E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3080,319.1498107910156,16.384733333333333,0,0,0,0,0,0,0,1.3634147510682428E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3081,319.1942993164063,8.046363333333332,0,0,0,0,0,0,0,1.5603073211701557E8,0,0,0,0,2.7942195308283603E8,0,0,0,0,0,0,5.996378642158984E7,0,0,0,5.5588480308835946E7,0,0,0,0,0,0,0,0,0,0,0,1.5189166778662494E8,0,0,0,
3082,320.16908264160156,7.647916666666667,0,0,0,0,0,0,0,1.5887181976582813E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.275616757048044E7,0,0,0,0,0,
3083,320.98565673828125,10.254316666666666,0,0,0,0,0,0,0,1.3746492425851539E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3084,322.1679382324219,4.166183333333334,0,0,0,0,0,0,0,1.117846061837813E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3085,322.2010192871094,3.972666666666667,0,0,0,0,0,0,0,5765734.269386714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3086,323.0977783203125,7.359883333333333,0,0,0,0,0,0,0,1.0240243567898448E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3087,323.12152099609375,7.889016666666667,0,0,0,0,0,0,0,4.158439141273047E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3088,325.16043853759766,14.875966666666667,0,0,0,0,0,0,0,1.7571049580672258E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.569726494730391E8,0,0,1.3361671705000001E8,0,2.2167296007842186E8,0,0,0,
3089,325.17559814453125,4.537583333333333,0,0,0,0,0,0,0,1.7316916337151557E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3090,325.2003479003906,3.809966666666667,0,0,0,0,0,0,0,6.474177466252343E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
